index,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon
1911,,,,,,,"(1000.0, 1000.0)",,
1912,,,,,,,"(1000.0, 1000.0)",,
1913,,,,,,,"(1000.0, 1000.0)",,
1914,,,,,,,"(1000.0, 1000.0)",,
1915,,,,,,,"(1000.0, 1000.0)",,
1916,,,,,,,"(1000.0, 1000.0)",,
1917,,,,,,,"(1000.0, 1000.0)",,
1918,,,,,,,"(1000.0, 1000.0)",,
1919,,,,,,,"(1000.0, 1000.0)",,
1920,,,,,,,"(1000.0, 1000.0)",,
1921,,,,,,,"(1000.0, 1000.0)",,
1922,,,,,,,"(1000.0, 1000.0)",,
1923,,,,,,,"(1000.0, 1000.0)",,
1924,,,,,,,"(1000.0, 1000.0)",,
1925,,,,,,,"(1000.0, 1000.0)",,
1926,,,,,,,"(1000.0, 1000.0)",,
1927,,,,,,,"(1000.0, 1000.0)",,
1928,,,,,,,"(1000.0, 1000.0)",,
1929,,,,,,,"(1000.0, 1000.0)",,
1930,,,,,,,"(1000.0, 1000.0)",,
1931,,,,,,,"(1000.0, 1000.0)",,
1932,,,,,,,"(1000.0, 1000.0)",,
1933,,,,,,,"(1000.0, 1000.0)",,
1934,,,,,,,"(1000.0, 1000.0)",,
1935,,,,,,,"(1000.0, 1000.0)",,
1936,,,,,,,"(1000.0, 1000.0)",,
1937,,,,,,,"(1000.0, 1000.0)",,
1938,,,,,,,"(1000.0, 1000.0)",,
1939,,,,,,,"(1000.0, 1000.0)",,
1940,,,,,,,"(1000.0, 1000.0)",,
1941,,,,,,,"(1000.0, 1000.0)",,
1942,,,,,,,"(1000.0, 1000.0)",,
1943,,,,,,,"(1000.0, 1000.0)",,
1944,,,,,,,"(1000.0, 1000.0)",,
1945,,,,,,,"(1000.0, 1000.0)",,
1946,,,,,,,"(1000.0, 1000.0)",,
1947,,,,,,,"(1000.0, 1000.0)",,
1948,,,,,,,"(1000.0, 1000.0)",,
1949,,,,,,,"(1000.0, 1000.0)",,
1950,,,,,,,"(1000.0, 1000.0)",,
1951,,,,,,,"(1000.0, 1000.0)",,
1952,,,,,,,"(1000.0, 1000.0)",,
1953,,,,,,,"(1000.0, 1000.0)",,
1954,,,,,,,"(1000.0, 1000.0)",,
1955,,,,,,,"(1000.0, 1000.0)",,
1956,,,,,,,"(1000.0, 1000.0)",,
1957,,,,,,,"(1000.0, 1000.0)",,
1958,,,,,,,"(1000.0, 1000.0)",,
1959,,,,,,,"(1000.0, 1000.0)",,
1960,,,,,,,"(1000.0, 1000.0)",,
1961,,,,,,,"(1000.0, 1000.0)",,
1962,,,,,,,"(1000.0, 1000.0)",,
1963,,,,,,,"(1000.0, 1000.0)",,
1964,,,,,,,"(1000.0, 1000.0)",,
1965,,,,,,,"(1000.0, 1000.0)",,
1966,,,,,,,"(1000.0, 1000.0)",,
1967,,,,,,,"(1000.0, 1000.0)",,
1968,,,,,,,"(1000.0, 1000.0)",,
1969,,,,,,,"(1000.0, 1000.0)",,
1970,,,,,,,"(1000.0, 1000.0)",,
1971,,,,,,,"(1000.0, 1000.0)",,
1972,,,,,,,"(1000.0, 1000.0)",,
1973,,,,,,,"(1000.0, 1000.0)",,
1974,,,,,,,"(1000.0, 1000.0)",,
1975,,,,,,,"(1000.0, 1000.0)",,
1976,,,,,,,"(1000.0, 1000.0)",,
1977,,,,,,,"(1000.0, 1000.0)",,
1978,,,,,,,"(1000.0, 1000.0)",,
1979,,,,,,,"(1000.0, 1000.0)",,
1980,,,,,,,"(1000.0, 1000.0)",,
1981,,,,,,,"(1000.0, 1000.0)",,
1982,,,,,,,"(1000.0, 1000.0)",,
1983,,,,,,,"(1000.0, 1000.0)",,
1984,,,,,,,"(1000.0, 1000.0)",,
1985,,,,,,,"(1000.0, 1000.0)",,
1986,,,,,,,"(1000.0, 1000.0)",,
1987,,,,,,,"(1000.0, 1000.0)",,
1988,,,,,,,"(1000.0, 1000.0)",,
1989,,,,,,,"(1000.0, 1000.0)",,
1990,,,,,,,"(1000.0, 1000.0)",,
1991,,,,,,,"(1000.0, 1000.0)",,
1992,,,,,,,"(1000.0, 1000.0)",,
1993,,,,,,,"(1000.0, 1000.0)",,
1994,,,,,,,"(1000.0, 1000.0)",,
1995,,,,,,,"(1000.0, 1000.0)",,
1996,,,,,,,"(1000.0, 1000.0)",,
1997,,,,,,,"(1000.0, 1000.0)",,
1998,,,,,,,"(1000.0, 1000.0)",,
1999,,,,,,,"(1000.0, 1000.0)",,
2000,,,,,,,"(1000.0, 1000.0)",,
2001,,,,,,,"(1000.0, 1000.0)",,
2002,,,,,,,"(1000.0, 1000.0)",,
2003,,,,,,,"(1000.0, 1000.0)",,
2004,,,,,,,"(1000.0, 1000.0)",,
2005,,,,,,,"(1000.0, 1000.0)",,
2006,,,,,,,"(1000.0, 1000.0)",,
2007,,,,,,,"(1000.0, 1000.0)",,
2008,,,,,,,"(1000.0, 1000.0)",,
2009,,,,,,,"(1000.0, 1000.0)",,
2010,,,,,,,"(1000.0, 1000.0)",,
2011,,,,,,,"(1000.0, 1000.0)",,
2012,,,,,,,"(1000.0, 1000.0)",,
2013,,,,,,,"(1000.0, 1000.0)",,
2014,,,,,,,"(1000.0, 1000.0)",,
2015,,,,,,,"(1000.0, 1000.0)",,
2016,,,,,,,"(1000.0, 1000.0)",,
2017,,,,,,,"(1000.0, 1000.0)",,
2018,,,,,,,"(1000.0, 1000.0)",,
2019,,,,,,,"(1000.0, 1000.0)",,
2020,,,,,,,"(1000.0, 1000.0)",,
2021,,,,,,,"(1000.0, 1000.0)",,
2022,,,,,,,"(1000.0, 1000.0)",,
2023,,,,,,,"(1000.0, 1000.0)",,
2024,,,,,,,"(1000.0, 1000.0)",,
2025,,,,,,,"(1000.0, 1000.0)",,
2026,,,,,,,"(1000.0, 1000.0)",,
2027,,,,,,,"(1000.0, 1000.0)",,
2028,,,,,,,"(1000.0, 1000.0)",,
2029,,,,,,,"(1000.0, 1000.0)",,
2030,,,,,,,"(1000.0, 1000.0)",,
2031,,,,,,,"(1000.0, 1000.0)",,
2032,,,,,,,"(1000.0, 1000.0)",,
2033,,,,,,,"(1000.0, 1000.0)",,
2034,,,,,,,"(1000.0, 1000.0)",,
2035,,,,,,,"(1000.0, 1000.0)",,
2036,,,,,,,"(1000.0, 1000.0)",,
2037,,,,,,,"(1000.0, 1000.0)",,
2038,,,,,,,"(1000.0, 1000.0)",,
2039,,,,,,,"(1000.0, 1000.0)",,
2040,,,,,,,"(1000.0, 1000.0)",,
2041,,,,,,,"(1000.0, 1000.0)",,
2042,,,,,,,"(1000.0, 1000.0)",,
2043,,,,,,,"(1000.0, 1000.0)",,
2044,,,,,,,"(1000.0, 1000.0)",,
2045,,,,,,,"(1000.0, 1000.0)",,
2046,,,,,,,"(1000.0, 1000.0)",,
2047,,,,,,,"(1000.0, 1000.0)",,
2048,,,,,,,"(1000.0, 1000.0)",,
2049,,,,,,,"(1000.0, 1000.0)",,
2050,,,,,,,"(1000.0, 1000.0)",,
2051,,,,,,,"(1000.0, 1000.0)",,
2052,,,,,,,"(1000.0, 1000.0)",,
2053,,,,,,,"(1000.0, 1000.0)",,
2054,,,,,,,"(1000.0, 1000.0)",,
2055,,,,,,,"(1000.0, 1000.0)",,
2056,,,,,,,"(1000.0, 1000.0)",,
2057,,,,,,,"(1000.0, 1000.0)",,
2058,,,,,,,"(1000.0, 1000.0)",,
2059,,,,,,,"(1000.0, 1000.0)",,
2060,,,,,,,"(1000.0, 1000.0)",,
2061,,,,,,,"(1000.0, 1000.0)",,
2062,,,,,,,"(1000.0, 1000.0)",,
2063,,,,,,,"(1000.0, 1000.0)",,
2064,,,,,,,"(1000.0, 1000.0)",,
2065,,,,,,,"(1000.0, 1000.0)",,
2066,,,,,,,"(1000.0, 1000.0)",,
2067,,,,,,,"(1000.0, 1000.0)",,
2068,,,,,,,"(1000.0, 1000.0)",,
2069,,,,,,,"(1000.0, 1000.0)",,
2070,,,,,,,"(1000.0, 1000.0)",,
2071,,,,,,,"(1000.0, 1000.0)",,
2072,,,,,,,"(1000.0, 1000.0)",,
2073,,,,,,,"(1000.0, 1000.0)",,
2074,,,,,,,"(1000.0, 1000.0)",,
2075,,,,,,,"(1000.0, 1000.0)",,
2076,,,,,,,"(1000.0, 1000.0)",,
2077,,,,,,,"(1000.0, 1000.0)",,
2078,,,,,,,"(1000.0, 1000.0)",,
2079,,,,,,,"(1000.0, 1000.0)",,
2080,,,,,,,"(1000.0, 1000.0)",,
2081,,,,,,,"(1000.0, 1000.0)",,
2082,,,,,,,"(1000.0, 1000.0)",,
2083,,,,,,,"(1000.0, 1000.0)",,
2084,,,,,,,"(1000.0, 1000.0)",,
2085,,,,,,,"(1000.0, 1000.0)",,
2086,,,,,,,"(1000.0, 1000.0)",,
2087,,,,,,,"(1000.0, 1000.0)",,
2088,,,,,,,"(1000.0, 1000.0)",,
2089,,,,,,,"(1000.0, 1000.0)",,
2090,,,,,,,"(1000.0, 1000.0)",,
2091,,,,,,,"(1000.0, 1000.0)",,
2092,,,,,,,"(1000.0, 1000.0)",,
2093,,,,,,,"(1000.0, 1000.0)",,
2094,,,,,,,"(1000.0, 1000.0)",,
2095,,,,,,,"(1000.0, 1000.0)",,
2096,,,,,,,"(1000.0, 1000.0)",,
2097,,,,,,,"(1000.0, 1000.0)",,
2098,,,,,,,"(1000.0, 1000.0)",,
2099,,,,,,,"(1000.0, 1000.0)",,
2100,,,,,,,"(1000.0, 1000.0)",,
2101,,,,,,,"(1000.0, 1000.0)",,
2102,,,,,,,"(1000.0, 1000.0)",,
2103,,,,,,,"(1000.0, 1000.0)",,
2104,,,,,,,"(1000.0, 1000.0)",,
2105,,,,,,,"(1000.0, 1000.0)",,
2106,,,,,,,"(1000.0, 1000.0)",,
2107,,,,,,,"(1000.0, 1000.0)",,
2108,,,,,,,"(1000.0, 1000.0)",,
2109,,,,,,,"(1000.0, 1000.0)",,
2110,,,,,,,"(1000.0, 1000.0)",,
2111,,,,,,,"(1000.0, 1000.0)",,
2112,,,,,,,"(1000.0, 1000.0)",,
2113,,,,,,,"(1000.0, 1000.0)",,
2114,,,,,,,"(1000.0, 1000.0)",,
2115,,,,,,,"(1000.0, 1000.0)",,
2116,,,,,,,"(1000.0, 1000.0)",,
2117,,,,,,,"(1000.0, 1000.0)",,
2118,,,,,,,"(1000.0, 1000.0)",,
2119,,,,,,,"(1000.0, 1000.0)",,
2120,,,,,,,"(1000.0, 1000.0)",,
2121,,,,,,,"(1000.0, 1000.0)",,
2122,,,,,,,"(1000.0, 1000.0)",,
2123,,,,,,,"(1000.0, 1000.0)",,
2124,,,,,,,"(1000.0, 1000.0)",,
2125,,,,,,,"(1000.0, 1000.0)",,
2126,,,,,,,"(1000.0, 1000.0)",,
2127,,,,,,,"(1000.0, 1000.0)",,
2128,,,,,,,"(1000.0, 1000.0)",,
2129,,,,,,,"(1000.0, 1000.0)",,
2130,,,,,,,"(1000.0, 1000.0)",,
2131,,,,,,,"(1000.0, 1000.0)",,
2132,,,,,,,"(1000.0, 1000.0)",,
2133,,,,,,,"(1000.0, 1000.0)",,
2134,,,,,,,"(1000.0, 1000.0)",,
2135,,,,,,,"(1000.0, 1000.0)",,
2136,,,,,,,"(1000.0, 1000.0)",,
2137,,,,,,,"(1000.0, 1000.0)",,
2138,,,,,,,"(1000.0, 1000.0)",,
2139,,,,,,,"(1000.0, 1000.0)",,
2140,,,,,,,"(1000.0, 1000.0)",,
2141,,,,,,,"(1000.0, 1000.0)",,
2142,,,,,,,"(1000.0, 1000.0)",,
2143,,,,,,,"(1000.0, 1000.0)",,
2144,,,,,,,"(1000.0, 1000.0)",,
2145,,,,,,,"(1000.0, 1000.0)",,
2146,,,,,,,"(1000.0, 1000.0)",,
2147,,,,,,,"(1000.0, 1000.0)",,
2148,,,,,,,"(1000.0, 1000.0)",,
2149,,,,,,,"(1000.0, 1000.0)",,
2150,,,,,,,"(1000.0, 1000.0)",,
2151,,,,,,,"(1000.0, 1000.0)",,
2152,,,,,,,"(1000.0, 1000.0)",,
2153,,,,,,,"(1000.0, 1000.0)",,
2154,,,,,,,"(1000.0, 1000.0)",,
2155,,,,,,,"(1000.0, 1000.0)",,
2156,,,,,,,"(1000.0, 1000.0)",,
2157,,,,,,,"(1000.0, 1000.0)",,
2158,,,,,,,"(1000.0, 1000.0)",,
2159,,,,,,,"(1000.0, 1000.0)",,
2160,,,,,,,"(1000.0, 1000.0)",,
2161,,,,,,,"(1000.0, 1000.0)",,
2162,,,,,,,"(1000.0, 1000.0)",,
2163,,,,,,,"(1000.0, 1000.0)",,
2164,,,,,,,"(1000.0, 1000.0)",,
2165,,,,,,,"(1000.0, 1000.0)",,
2166,,,,,,,"(1000.0, 1000.0)",,
2167,,,,,,,"(1000.0, 1000.0)",,
2168,,,,,,,"(1000.0, 1000.0)",,
2169,,,,,,,"(1000.0, 1000.0)",,
2170,,,,,,,"(1000.0, 1000.0)",,
2171,,,,,,,"(1000.0, 1000.0)",,
2172,,,,,,,"(1000.0, 1000.0)",,
2173,,,,,,,"(1000.0, 1000.0)",,
2174,,,,,,,"(1000.0, 1000.0)",,
2175,,,,,,,"(1000.0, 1000.0)",,
2176,,,,,,,"(1000.0, 1000.0)",,
2177,,,,,,,"(1000.0, 1000.0)",,
2178,,,,,,,"(1000.0, 1000.0)",,
2179,,,,,,,"(1000.0, 1000.0)",,
2180,,,,,,,"(1000.0, 1000.0)",,
2181,,,,,,,"(1000.0, 1000.0)",,
2182,,,,,,,"(1000.0, 1000.0)",,
2183,,,,,,,"(1000.0, 1000.0)",,
2184,,,,,,,"(1000.0, 1000.0)",,
2185,,,,,,,"(1000.0, 1000.0)",,
2186,,,,,,,"(1000.0, 1000.0)",,
2187,,,,,,,"(1000.0, 1000.0)",,
2188,,,,,,,"(1000.0, 1000.0)",,
2189,,,,,,,"(1000.0, 1000.0)",,
2190,,,,,,,"(1000.0, 1000.0)",,
2191,,,,,,,"(1000.0, 1000.0)",,
2192,,,,,,,"(1000.0, 1000.0)",,
2193,,,,,,,"(1000.0, 1000.0)",,
2194,,,,,,,"(1000.0, 1000.0)",,
2195,,,,,,,"(1000.0, 1000.0)",,
2196,,,,,,,"(1000.0, 1000.0)",,
2197,,,,,,,"(1000.0, 1000.0)",,
2198,,,,,,,"(1000.0, 1000.0)",,
2199,,,,,,,"(1000.0, 1000.0)",,
2200,,,,,,,"(1000.0, 1000.0)",,
2201,,,,,,,"(1000.0, 1000.0)",,
2202,,,,,,,"(1000.0, 1000.0)",,
2203,,,,,,,"(1000.0, 1000.0)",,
2204,,,,,,,"(1000.0, 1000.0)",,
2205,,,,,,,"(1000.0, 1000.0)",,
2206,,,,,,,"(1000.0, 1000.0)",,
2207,,,,,,,"(1000.0, 1000.0)",,
2208,,,,,,,"(1000.0, 1000.0)",,
2209,,,,,,,"(1000.0, 1000.0)",,
2210,,,,,,,"(1000.0, 1000.0)",,
2211,,,,,,,"(1000.0, 1000.0)",,
2212,,,,,,,"(1000.0, 1000.0)",,
2213,,,,,,,"(1000.0, 1000.0)",,
2214,,,,,,,"(1000.0, 1000.0)",,
2215,,,,,,,"(1000.0, 1000.0)",,
2216,,,,,,,"(1000.0, 1000.0)",,
2217,,,,,,,"(1000.0, 1000.0)",,
2218,,,,,,,"(1000.0, 1000.0)",,
2219,,,,,,,"(1000.0, 1000.0)",,
2220,,,,,,,"(1000.0, 1000.0)",,
2221,,,,,,,"(1000.0, 1000.0)",,
2222,,,,,,,"(1000.0, 1000.0)",,
2223,,,,,,,"(1000.0, 1000.0)",,
2224,,,,,,,"(1000.0, 1000.0)",,
2225,,,,,,,"(1000.0, 1000.0)",,
2226,,,,,,,"(1000.0, 1000.0)",,
2227,,,,,,,"(1000.0, 1000.0)",,
2228,,,,,,,"(1000.0, 1000.0)",,
2229,,,,,,,"(1000.0, 1000.0)",,
2230,,,,,,,"(1000.0, 1000.0)",,
2231,,,,,,,"(1000.0, 1000.0)",,
2232,,,,,,,"(1000.0, 1000.0)",,
2233,,,,,,,"(1000.0, 1000.0)",,
2234,,,,,,,"(1000.0, 1000.0)",,
2235,,,,,,,"(1000.0, 1000.0)",,
2236,,,,,,,"(1000.0, 1000.0)",,
2237,,,,,,,"(1000.0, 1000.0)",,
2238,,,,,,,"(1000.0, 1000.0)",,
2239,,,,,,,"(1000.0, 1000.0)",,
2240,,,,,,,"(1000.0, 1000.0)",,
2241,,,,,,,"(1000.0, 1000.0)",,
2242,,,,,,,"(1000.0, 1000.0)",,
2243,,,,,,,"(1000.0, 1000.0)",,
2244,,,,,,,"(1000.0, 1000.0)",,
2245,,,,,,,"(1000.0, 1000.0)",,
2246,,,,,,,"(1000.0, 1000.0)",,
2247,,,,,,,"(1000.0, 1000.0)",,
2248,,,,,,,"(1000.0, 1000.0)",,
2249,,,,,,,"(1000.0, 1000.0)",,
2250,,,,,,,"(1000.0, 1000.0)",,
2251,,,,,,,"(1000.0, 1000.0)",,
2252,,,,,,,"(1000.0, 1000.0)",,
2253,,,,,,,"(1000.0, 1000.0)",,
2254,,,,,,,"(1000.0, 1000.0)",,
2255,,,,,,,"(1000.0, 1000.0)",,
2256,,,,,,,"(1000.0, 1000.0)",,
2257,,,,,,,"(1000.0, 1000.0)",,
2258,,,,,,,"(1000.0, 1000.0)",,
2259,,,,,,,"(1000.0, 1000.0)",,
2260,,,,,,,"(1000.0, 1000.0)",,
2261,,,,,,,"(1000.0, 1000.0)",,
2262,,,,,,,"(1000.0, 1000.0)",,
2263,,,,,,,"(1000.0, 1000.0)",,
2264,,,,,,,"(1000.0, 1000.0)",,
2265,,,,,,,"(1000.0, 1000.0)",,
2266,,,,,,,"(1000.0, 1000.0)",,
2267,,,,,,,"(1000.0, 1000.0)",,
2268,,,,,,,"(1000.0, 1000.0)",,
2269,,,,,,,"(1000.0, 1000.0)",,
2270,,,,,,,"(1000.0, 1000.0)",,
2271,,,,,,,"(1000.0, 1000.0)",,
2272,,,,,,,"(1000.0, 1000.0)",,
2273,,,,,,,"(1000.0, 1000.0)",,
2274,,,,,,,"(1000.0, 1000.0)",,
2275,,,,,,,"(1000.0, 1000.0)",,
2276,,,,,,,"(1000.0, 1000.0)",,
2277,,,,,,,"(1000.0, 1000.0)",,
2278,,,,,,,"(1000.0, 1000.0)",,
2279,,,,,,,"(1000.0, 1000.0)",,
2280,,,,,,,"(1000.0, 1000.0)",,
2281,,,,,,,"(1000.0, 1000.0)",,
2282,,,,,,,"(1000.0, 1000.0)",,
2283,,,,,,,"(1000.0, 1000.0)",,
2284,,,,,,,"(1000.0, 1000.0)",,
2285,,,,,,,"(1000.0, 1000.0)",,
2286,,,,,,,"(1000.0, 1000.0)",,
2287,,,,,,,"(1000.0, 1000.0)",,
2288,,,,,,,"(1000.0, 1000.0)",,
2289,,,,,,,"(1000.0, 1000.0)",,
2290,,,,,,,"(1000.0, 1000.0)",,
2291,,,,,,,"(1000.0, 1000.0)",,
2292,,,,,,,"(1000.0, 1000.0)",,
2293,,,,,,,"(1000.0, 1000.0)",,
2294,,,,,,,"(1000.0, 1000.0)",,
2295,,,,,,,"(1000.0, 1000.0)",,
2296,,,,,,,"(1000.0, 1000.0)",,
2297,,,,,,,"(1000.0, 1000.0)",,
2298,,,,,,,"(1000.0, 1000.0)",,
2299,,,,,,,"(1000.0, 1000.0)",,
2300,,,,,,,"(1000.0, 1000.0)",,
2301,,,,,,,"(1000.0, 1000.0)",,
2302,,,,,,,"(1000.0, 1000.0)",,
2303,,,,,,,"(1000.0, 1000.0)",,
2304,,,,,,,"(1000.0, 1000.0)",,
2305,,,,,,,"(1000.0, 1000.0)",,
2306,,,,,,,"(1000.0, 1000.0)",,
2307,,,,,,,"(1000.0, 1000.0)",,
2308,,,,,,,"(1000.0, 1000.0)",,
2309,,,,,,,"(1000.0, 1000.0)",,
2310,,,,,,,"(1000.0, 1000.0)",,
2311,,,,,,,"(1000.0, 1000.0)",,
2312,,,,,,,"(1000.0, 1000.0)",,
2313,,,,,,,"(1000.0, 1000.0)",,
2314,,,,,,,"(1000.0, 1000.0)",,
2315,,,,,,,"(1000.0, 1000.0)",,
2316,,,,,,,"(1000.0, 1000.0)",,
2317,,,,,,,"(1000.0, 1000.0)",,
2318,,,,,,,"(1000.0, 1000.0)",,
2319,,,,,,,"(1000.0, 1000.0)",,
2320,,,,,,,"(1000.0, 1000.0)",,
2321,,,,,,,"(1000.0, 1000.0)",,
2322,,,,,,,"(1000.0, 1000.0)",,
2323,,,,,,,"(1000.0, 1000.0)",,
2324,,,,,,,"(1000.0, 1000.0)",,
2325,,,,,,,"(1000.0, 1000.0)",,
2326,,,,,,,"(1000.0, 1000.0)",,
2327,,,,,,,"(1000.0, 1000.0)",,
2328,,,,,,,"(1000.0, 1000.0)",,
2329,,,,,,,"(1000.0, 1000.0)",,
2330,,,,,,,"(1000.0, 1000.0)",,
2331,,,,,,,"(1000.0, 1000.0)",,
2332,,,,,,,"(1000.0, 1000.0)",,
2333,,,,,,,"(1000.0, 1000.0)",,
2334,,,,,,,"(1000.0, 1000.0)",,
2335,,,,,,,"(1000.0, 1000.0)",,
2336,,,,,,,"(1000.0, 1000.0)",,
2337,,,,,,,"(1000.0, 1000.0)",,
2338,,,,,,,"(1000.0, 1000.0)",,
2339,,,,,,,"(1000.0, 1000.0)",,
2340,,,,,,,"(1000.0, 1000.0)",,
2341,,,,,,,"(1000.0, 1000.0)",,
2342,,,,,,,"(1000.0, 1000.0)",,
2343,,,,,,,"(1000.0, 1000.0)",,
2344,,,,,,,"(1000.0, 1000.0)",,
2345,,,,,,,"(1000.0, 1000.0)",,
2346,,,,,,,"(1000.0, 1000.0)",,
2347,,,,,,,"(1000.0, 1000.0)",,
2348,,,,,,,"(1000.0, 1000.0)",,
2349,,,,,,,"(1000.0, 1000.0)",,
2350,,,,,,,"(1000.0, 1000.0)",,
2351,,,,,,,"(1000.0, 1000.0)",,
2352,,,,,,,"(1000.0, 1000.0)",,
2353,,,,,,,"(1000.0, 1000.0)",,
2354,,,,,,,"(1000.0, 1000.0)",,
2355,,,,,,,"(1000.0, 1000.0)",,
2356,,,,,,,"(1000.0, 1000.0)",,
2357,,,,,,,"(1000.0, 1000.0)",,
2358,,,,,,,"(1000.0, 1000.0)",,
2359,,,,,,,"(1000.0, 1000.0)",,
2360,,,,,,,"(1000.0, 1000.0)",,
2361,,,,,,,"(1000.0, 1000.0)",,
2362,,,,,,,"(1000.0, 1000.0)",,
2363,,,,,,,"(1000.0, 1000.0)",,
2364,,,,,,,"(1000.0, 1000.0)",,
2365,,,,,,,"(1000.0, 1000.0)",,
2366,,,,,,,"(1000.0, 1000.0)",,
2367,,,,,,,"(1000.0, 1000.0)",,
2368,,,,,,,"(1000.0, 1000.0)",,
2369,,,,,,,"(1000.0, 1000.0)",,
2370,,,,,,,"(1000.0, 1000.0)",,
2371,,,,,,,"(1000.0, 1000.0)",,
2372,,,,,,,"(1000.0, 1000.0)",,
2373,,,,,,,"(1000.0, 1000.0)",,
2374,,,,,,,"(1000.0, 1000.0)",,
2375,,,,,,,"(1000.0, 1000.0)",,
2376,,,,,,,"(1000.0, 1000.0)",,
2377,,,,,,,"(1000.0, 1000.0)",,
2378,,,,,,,"(1000.0, 1000.0)",,
2379,,,,,,,"(1000.0, 1000.0)",,
2380,,,,,,,"(1000.0, 1000.0)",,
2381,,,,,,,"(1000.0, 1000.0)",,
2382,,,,,,,"(1000.0, 1000.0)",,
2383,,,,,,,"(1000.0, 1000.0)",,
2384,,,,,,,"(1000.0, 1000.0)",,
2385,,,,,,,"(1000.0, 1000.0)",,
2386,,,,,,,"(1000.0, 1000.0)",,
2387,,,,,,,"(1000.0, 1000.0)",,
2388,,,,,,,"(1000.0, 1000.0)",,
2389,,,,,,,"(1000.0, 1000.0)",,
2390,,,,,,,"(1000.0, 1000.0)",,
2391,,,,,,,"(1000.0, 1000.0)",,
2392,,,,,,,"(1000.0, 1000.0)",,
2393,,,,,,,"(1000.0, 1000.0)",,
2394,,,,,,,"(1000.0, 1000.0)",,
2395,,,,,,,"(1000.0, 1000.0)",,
2396,,,,,,,"(1000.0, 1000.0)",,
2397,,,,,,,"(1000.0, 1000.0)",,
2398,,,,,,,"(1000.0, 1000.0)",,
2399,,,,,,,"(1000.0, 1000.0)",,
2400,,,,,,,"(1000.0, 1000.0)",,
2401,,,,,,,"(1000.0, 1000.0)",,
2402,,,,,,,"(1000.0, 1000.0)",,
2403,,,,,,,"(1000.0, 1000.0)",,
2404,,,,,,,"(1000.0, 1000.0)",,
2405,,,,,,,"(1000.0, 1000.0)",,
2406,,,,,,,"(1000.0, 1000.0)",,
2407,,,,,,,"(1000.0, 1000.0)",,
2408,,,,,,,"(1000.0, 1000.0)",,
2409,,,,,,,"(1000.0, 1000.0)",,
2410,,,,,,,"(1000.0, 1000.0)",,
2411,,,,,,,"(1000.0, 1000.0)",,
2412,,,,,,,"(1000.0, 1000.0)",,
2413,,,,,,,"(1000.0, 1000.0)",,
2414,,,,,,,"(1000.0, 1000.0)",,
2415,,,,,,,"(1000.0, 1000.0)",,
2416,,,,,,,"(1000.0, 1000.0)",,
2417,,,,,,,"(1000.0, 1000.0)",,
2418,,,,,,,"(1000.0, 1000.0)",,
2419,,,,,,,"(1000.0, 1000.0)",,
2420,,,,,,,"(1000.0, 1000.0)",,
2421,,,,,,,"(1000.0, 1000.0)",,
2422,,,,,,,"(1000.0, 1000.0)",,
2423,,,,,,,"(1000.0, 1000.0)",,
2424,,,,,,,"(1000.0, 1000.0)",,
2425,,,,,,,"(1000.0, 1000.0)",,
2426,,,,,,,"(1000.0, 1000.0)",,
2427,,,,,,,"(1000.0, 1000.0)",,
2428,,,,,,,"(1000.0, 1000.0)",,
2429,,,,,,,"(1000.0, 1000.0)",,
2430,,,,,,,"(1000.0, 1000.0)",,
2431,,,,,,,"(1000.0, 1000.0)",,
2432,,,,,,,"(1000.0, 1000.0)",,
2433,,,,,,,"(1000.0, 1000.0)",,
2434,,,,,,,"(1000.0, 1000.0)",,
2435,,,,,,,"(1000.0, 1000.0)",,
2436,,,,,,,"(1000.0, 1000.0)",,
2437,,,,,,,"(1000.0, 1000.0)",,
2438,,,,,,,"(1000.0, 1000.0)",,
2439,,,,,,,"(1000.0, 1000.0)",,
2440,,,,,,,"(1000.0, 1000.0)",,
2441,,,,,,,"(1000.0, 1000.0)",,
2442,,,,,,,"(1000.0, 1000.0)",,
2443,,,,,,,"(1000.0, 1000.0)",,
2444,,,,,,,"(1000.0, 1000.0)",,
2445,,,,,,,"(1000.0, 1000.0)",,
2446,,,,,,,"(1000.0, 1000.0)",,
2447,,,,,,,"(1000.0, 1000.0)",,
2448,,,,,,,"(1000.0, 1000.0)",,
2449,,,,,,,"(1000.0, 1000.0)",,
2450,,,,,,,"(1000.0, 1000.0)",,
2451,,,,,,,"(1000.0, 1000.0)",,
2452,,,,,,,"(1000.0, 1000.0)",,
2453,,,,,,,"(1000.0, 1000.0)",,
2454,,,,,,,"(1000.0, 1000.0)",,
2455,,,,,,,"(1000.0, 1000.0)",,
2456,,,,,,,"(1000.0, 1000.0)",,
2457,,,,,,,"(1000.0, 1000.0)",,
2458,,,,,,,"(1000.0, 1000.0)",,
2459,,,,,,,"(1000.0, 1000.0)",,
2460,,,,,,,"(1000.0, 1000.0)",,
2461,,,,,,,"(1000.0, 1000.0)",,
2462,,,,,,,"(1000.0, 1000.0)",,
2463,,,,,,,"(1000.0, 1000.0)",,
2464,,,,,,,"(1000.0, 1000.0)",,
2465,,,,,,,"(1000.0, 1000.0)",,
2466,,,,,,,"(1000.0, 1000.0)",,
2467,,,,,,,"(1000.0, 1000.0)",,
2468,,,,,,,"(1000.0, 1000.0)",,
